31471,136360.45827788758
31472,118500.292215801
31473,75808.63168279793
31474,57520.429271251196
31475,110289.05837147054
31476,72310.9816869285
31477,91508.33112526871
31478,93150.44005170318
31479,77711.77011602359
31480,132548.9444519895
31481,105644.80367696275
31482,51239.16157704667
31483,130393.15278949367
31484,50179.46717148853
31485,102246.50234010025
31486,55067.52267025073
31487,124580.1403028416
31488,558022.2203595048
31489,102532.7426261435
31490,35962.32710295351
31491,135110.87940513235
31492,126453.62790479371
31493,102422.42021679327
31494,122688.46751425316
31495,132154.38515162515
31496,290600.45569732
31497,209705.61845485622
31498,79986.31500395606
31499,61811.9197561861
31500,119342.47260491636
31501,150195.4975981141
31502,81486.5807720862
31503,59236.43534320962
31504,118944.72507138223
31505,123706.94842315889
31506,275640.0918560848
31507,258009.75948836305
31508,66391.00999089082
31509,420394.52219179575
31510,179264.1644433617
31511,136216.6957305691
31512,76976.23229452825
31513,61142.387550025516
31514,57966.19138039282
31515,84101.0814756796
31516,98979.76963242085
31517,131085.52550044423
31518,220135.45001353545
31519,214757.6740170645
31520,104063.70330370252
31521,102361.30419404368
31522,160788.76417314843
31523,128144.99344881356
31524,64658.600882730854
31525,128430.00375548987
31526,85363.17927126629
31527,58712.68436275297
31528,65495.08377692187
31529,133235.4072318812
31530,76546.39135131963
31531,50213.91760133521
31532,105256.3461462512
31533,96454.98704102379
31534,89712.78361652409
31535,86527.69701564546
31536,93960.09028765465
31537,114297.89196827826
31538,174523.88585209058
31539,179127.54917942977
31540,187150.07303684615
31541,137590.35827620776
31542,118128.3673889197
31543,78501.78633749652
31544,89643.85798935016
31545,61021.04940720374
31546,62995.62569421747
31547,96942.98245063507
31548,85816.17416325
31549,60333.04190564872
31550,50262.73281108718
31551,64296.22687498395
31552,73469.65658689929
31553,125394.45548863204
31554,126169.88282435933
31555,91693.90403043175
31556,63234.28630564696
31557,73489.37726328771
31558,67298.02153287594
31559,63213.3484028744
31560,109904.25866046267
31561,262147.0822582383
31562,57625.02652474144
31563,146681.87763414823
31564,64518.16926567761
31565,102951.8667549204
31566,134269.03070865638
31567,110274.57646662893
31568,89927.139254044
31569,58988.43559076648
31570,75212.70536332586
31571,106190.69693210635
31572,94529.26493108929
31573,91465.61601643001
31574,140966.6621320805
31575,72560.97329709005
31576,159730.22297290713
31577,129161.84107606094
31578,118993.48673345971
31579,123857.83860635523
31580,234275.92034739847
31581,166406.54103761367
31582,77132.41146763861
31583,175904.37591371595
31584,90481.88451790977
31585,202369.71804709095
31586,75184.17111389087
31587,86895.50564448217
31588,84668.67901331447
31589,113775.89788217033
31590,130015.10165321657
31591,84459.11002677916
31592,78491.38966171653
31593,101922.60067580843
31594,111001.89291769454
31595,283153.0550829672
31596,122405.05372477928
31597,104976.85384199819
31598,96980.95537231804
31599,59415.21694681989
31600,106713.31625639771
31601,157179.38731264693
31602,93340.89383448286
31603,220503.26136097359
31604,112789.79388341743
31605,155614.67072209236
31606,88485.16232560457
31607,99960.59119406942
31608,123174.11079006175
31609,109791.7941598922
31610,55118.702926855534
31611,74332.4145269846
31612,90682.87406201714
31613,65641.93796347722
31614,67797.16606848883
31615,167594.74221642475
31616,103859.96892868496
31617,90624.29523325809
31618,88558.82731444361
31619,155243.64010873242
31620,167848.29328408468
31621,100449.29209800421
31622,100708.77307456388
31623,86784.49174210645
31624,106757.14825229096
31625,80178.82228527802
31626,104284.69502917066
31627,94389.09358457704
31628,101287.83445614006
31629,96526.68263749206
31630,193688.83440350034
31631,114721.85971349898
31632,86233.09346903002
31633,102324.94533652243
31634,77741.09751617468
31635,145656.04903035425
31636,75803.12092691082
31637,140047.95554796632
31638,101614.70369313081
31639,75799.1485800268
31640,56026.317337635206
31641,236937.49632926137
31642,102513.06398292922
31643,72217.0637054169
31644,153636.85019968517
31645,55968.579892357935
31646,141092.57963126522
31647,80551.00032885457
31648,78020.1753177326
31649,69548.37521591541
31650,56398.73811994996
31651,49904.85713258634
31652,87443.75383099778
31653,111038.76224522146
31654,65170.946731923534
31655,186398.42814673422
31656,81733.31889322728
31657,125729.86786777336
31658,120649.83241645194
31659,62912.602645696956
31660,73523.16630614281
31661,116503.74718123866
31662,125057.88962941762
31663,146179.2249024456
31664,72805.74991694672
31665,90018.49853486514
31666,103126.02784845151
31667,100978.66942302916
31668,61596.88673778241
31669,167513.5681328647
31670,440896.4896919004
31671,83529.75352633336
31672,86945.20142996973
31673,105652.69329476955
31674,113075.20951180135
31675,156603.13745582398
31676,97094.45817413233
31677,264615.9539376502
31678,95136.619677326
31679,88142.6739747823
31680,164358.46990575016
31681,663061.3427616272
31682,79191.06626133563
31683,92005.54847881512
31684,265113.14089178963
31685,85808.01548061949
31686,113890.38289759056
31687,111204.3396672363
31688,79493.5906749483
31689,82019.74411310421
31690,74566.26708151317
31691,147084.1671748854
31692,67673.0561188552
31693,60942.42227147808
31694,144921.40153970334
31695,114526.31963216314
31696,50100.637833702356
31697,156091.49112891438
31698,188984.38459952734
31699,91043.93512987143
31700,93244.71148566641
31701,151846.8153234613
31702,77825.60928976425
31703,53081.57010295082
31704,224299.2235514887
31705,318923.4993262509
31706,54543.48950901676
31707,108880.51322915991
31708,58877.65003746658
31709,67461.35192347971
31710,107922.27698743467
31711,103957.82758188494
31712,86008.29437803873
31713,98696.55547309243
31714,63392.3543909119
31715,86821.89330597325
31716,69604.31394412031
31717,65277.7696852721
31718,89849.74593812141
31719,79156.13966623927
31720,133651.40763019086
31721,90890.7690159183
31722,60491.600777236716
31723,158324.23228544847
31724,152714.6012687106
31725,252209.84946665235
31726,149582.91701278393
31727,114841.50264130288
31728,180854.10756728242
31729,83826.69372898767
31730,116897.55186371505
31731,116571.42872739094
31732,115400.21484169773
31733,152812.15854162982
31734,152613.90280113963
31735,91675.77420365003
31736,174328.76948536688
31737,90749.6315217173
31738,69785.08776008029
31739,162508.8361498071
31740,61318.09199133999
31741,81392.16903515665
31742,113541.09990357836
31743,118223.58849081153
31744,82974.1303306553
31745,123941.2371722308
31746,126143.97334593038
31747,269894.9510374977
31748,119429.23518007009
31749,88338.27854199416
31750,136303.72444779152
31751,132672.79209604138
31752,251116.60462547632
31753,90553.42120066745
31754,274389.70652693574
31755,167713.30719223912
31756,61434.338890652034
31757,92576.7951612306
31758,108492.15268235018
31759,96102.54405666782
31760,159222.31562841815
31761,94633.99347670483
31762,84086.14121326206
31763,92407.22952600657
31764,163791.11833501034
31765,94876.43414922709
31766,76458.3139187491
31767,119155.13357275247
31768,138430.6436791227
31769,91609.82354457183
31770,135409.2881967651
31771,147156.384756193
31772,122637.88602122643
31773,217608.80801514033
31774,288879.4255775768
31775,168465.40359981486
31776,220368.10871580685
31777,125353.49190661062
31778,113071.96646013735
31779,104264.58823232503
31780,47772.26800896423
31781,77283.42090700656
31782,113461.23967981944
31783,44980.598942205055
31784,85148.50493451451
31785,167092.8393279972
31786,194228.82218820346
31787,43576.084258793366
31788,146690.18799953023
31789,137955.37615976078
31790,161250.13591596854
31791,122236.82417958835
31792,61134.93387999243
31793,90384.5042159318
31794,92953.15883461008
31795,95193.49756632943
31796,94651.60240616735
31797,51718.38888872691
31798,124098.68854271875
31799,86349.36634197862
31800,54715.408942848815
31801,110839.79177898141
31802,60638.98070524436
31803,135409.55732463996
31804,150032.76238518933
31805,55660.98340323899
31806,117442.06165866797
31807,93220.06979435316
31808,74546.9686211997
31809,142043.3738288284
31810,115710.92350430124
31811,138596.53387542433
31812,101920.11547173117
31813,50201.73167164769
31814,59251.83994717911
31815,50550.62548686028
31816,93404.6308738928
31817,80569.86057179845
31818,96771.66734533168
31819,62461.86976015093
31820,130950.75676429407
31821,149796.73286422284
31822,114800.65455314414
31823,57496.695116397146
31824,101419.6305068572
31825,60808.18203347863
31826,112397.74173635083
31827,76853.50811103503
31828,192044.7132496057
31829,132359.6291164149
31830,67124.94233764808
31831,83415.6777699041
31832,100371.16613128626
31833,87479.70254268659
31834,114268.00724023738
31835,120542.49410550356
31836,79917.55968253023
31837,98483.9104939425
31838,124876.08735361932
31839,355337.7600375765
31840,129720.12389148465
31841,91886.76978607044
31842,108269.42758168471
31843,120708.88258015936
31844,61963.347242836135
31845,147946.17643659556
31846,88089.41657182365
31847,115705.11494172855
31848,98695.88775423264
31849,91862.4201352938
31850,157463.68703337075
31851,94412.25847386097
31852,128853.41234096322
31853,102047.81392829337
31854,66743.9500153286
31855,238273.26657092848
31856,83061.87411204276
31857,64243.25533245429
31858,159548.71325678466
31859,101030.4927479364
31860,185140.22165305563
31861,80849.42171575235
31862,62774.55560058917
31863,68817.71107810645
31864,75337.27523958289
31865,100924.96231009434
31866,71370.4629760094
31867,77624.1367399358
31868,80638.33433215307
31869,231429.85320707757
31870,125500.22996952164
31871,46649.25050522158
31872,93067.16531076752
31873,81003.06999202145
31874,107964.29689025937
31875,57606.0788710493
31876,87122.18154483906
31877,95849.39849750558
31878,102223.24099568586
31879,107787.01193182718
31880,119861.47764175457
31881,83888.4850620823
31882,182519.76474862662
31883,130339.32235371643
31884,64577.21088971687
31885,76138.15156072918
31886,86316.36057177222
31887,549853.638329416
31888,107340.72055643318
31889,56666.954200244836
31890,278123.9329497749
31891,85342.00330562335
31892,131763.7569299506
31893,104482.55211642558
31894,71881.00951157902
31895,67250.53846889739
31896,117482.39910909027
31897,82544.33043595082
31898,130022.5401267559
31899,182605.51770234352
31900,69631.04555546005
31901,111661.93806916755
31902,100521.15534163809
31903,86606.71038254019
31904,142303.73708833716
31905,98998.34204639816
31906,80636.53938903841
31907,63392.57495723839
31908,129152.89920179616
31909,394644.3610173352
31910,57245.14139236513
31911,104829.27819203965
31912,54437.24183819076
31913,75879.27702153484
31914,61583.26355218945
31915,298185.34362562286
31916,72346.30425957106
31917,346764.93774830364
31918,57737.8526045027
31919,154329.78774648774
31920,236773.328523449
31921,88555.17738748995
31922,244078.3277109581
31923,83114.49331856439
31924,213058.58803599546
31925,105568.44726328673
31926,136780.74221059683
31927,161585.38074222355
31928,278665.11646689504
31929,98882.56820204883
31930,50359.340280607656
31931,61991.07760512023
31932,98969.18300038856
31933,157916.5040987682
31934,133857.93438216686
31935,200635.5415740648
31936,76804.57925035819
31937,126147.27947739545
31938,95237.38123702526
31939,93154.15569712495
31940,60301.99145793162
31941,93852.0407250136
31942,90878.97339438082
31943,132431.4669515452
31944,111800.8922960444
31945,77461.23148602726
31946,106155.58431868012
31947,90801.73240517691
31948,165400.65481261013
31949,107707.61309420898
31950,75033.0021927854
31951,121401.81177307565
31952,97548.3300154863
31953,79045.1221757896
31954,131646.45563973367
31955,106404.71951892415
31956,151879.56629572136
31957,123786.25840469019
31958,122086.30284116749
31959,96978.90430161724
31960,114633.81695904308
31961,360607.7105889148
31962,89762.66022921876
31963,110165.1135123817
31964,92738.73702749774
31965,106162.20899201767
